,Name,Link,Year,Publisher,Platform
21,dessert breaker,https://www.uvlist.net/game-3073-Dessert+Breaker,1992,Sega,Arcade
22,dessert love sweet plus ,https://www.uvlist.net/game-205524-Dessert+Love+Sweet+Plus,2006,Marvelous Entertainment,PS2
23,destination ares,https://www.uvlist.net/game-225648-Destination+Ares,2016,author ,Linux
24,destination earthstar,https://www.uvlist.net/game-7716-Destination+Earthstar,1990,Acclaim ,NES
25,destination maths,https://www.uvlist.net/game-188324-Destination+Maths,1989,Generation 5,Amstrad CPC
26,destination ocean,https://www.uvlist.net/game-212403-Destination+Ocean,1995,SoftKey ,Mac OS Classic
27,destination sol,https://www.uvlist.net/game-205884-Destination+Sol,2014,author,Linux
28,destination sol,https://www.uvlist.net/game-214209-Destination+Sol,2015,MovingBlocks,Windows
29,destination unknown,https://www.uvlist.net/game-232140-Destination+Unknown,1983,Wittenmayer;Frank T.,Atari 400/800
30,destination: mars!,https://www.uvlist.net/game-173769-Destination+Mars,1991,Compu-Teach ,Apple II E
31,destination: mars!,https://www.uvlist.net/game-211287-Destination+Mars,1991,Compu-Teach,Mac OS Classic
32,destination: mars!,https://www.uvlist.net/game-246746-Destination+Mars,1991,Compu-Teach ,MS-DOS
33,destination: treasure island ,https://www.uvlist.net/game-164042-Destination+Treasure+Island,2007,DreamCatcher Interactive;Techland ,Windows
34,destinations,https://www.uvlist.net/game-231159-Destinations,2017,Valve,Linux
35,destinia,https://www.uvlist.net/game-189354-Destinia,2011,Gamevil ,iOS
36,destiny,https://www.uvlist.net/game-41241-Destiny,?,?,Internet Only
37,destiny,https://www.uvlist.net/game-101944-Destiny,2002,D.O.,Windows
38,destiny,https://www.uvlist.net/game-198980-Destiny,1985,Destiny,Apple II E
39,destiny,https://www.uvlist.net/game-205290-Destiny,2014,Activision ,PS4
40,destiny,https://www.uvlist.net/game-211054-Destiny,1996,Interactive Magic,Windows
41,destiny,https://www.uvlist.net/game-220113-Destiny,2014,Activision ,Xbox One
42,destiny,https://www.uvlist.net/game-220114-Destiny,2014,Activision ,X360
43,destiny,https://www.uvlist.net/game-220115-Destiny,2014,Activision ,PS3
44,destiny,https://www.uvlist.net/game-232141-Destiny,1985,Destiny Software,C64
45,destiny,https://www.uvlist.net/game-237496-Destiny,1985,Hayden Software,MS-DOS
46,destiny,https://www.uvlist.net/game-252492-Destiny,1982,CLOAD,TRS-80
47,destiny 2,https://www.uvlist.net/game-243093-Destiny+2,2017,Activision ,PS4
48,destiny 2,https://www.uvlist.net/game-243094-Destiny+2,2017,Activision ,Xbox One
49,destiny 2,https://www.uvlist.net/game-247737-Destiny+2,2017,Activision ,Windows
50,destiny 2,https://www.uvlist.net/game-255841-Destiny+2,2019,Activision ,Stadia
51,destiny 2,https://www.uvlist.net/game-277045-Destiny+2,2020,Bungie,PS5
52,destiny connect: tick-tock travelers,https://www.uvlist.net/game-249465-Destiny+Connect+Tick+Tock+Travelers,2019,NIS America,Switch
53,destiny horoscope,https://www.uvlist.net/game-438-Destiny+Horoscope,1983,Data East,Arcade
54,destiny mission,https://www.uvlist.net/game-12683-Destiny+Mission,1990,Williams Technology,ZX Spectrum
55,destiny of an emperor ,https://www.uvlist.net/game-7718-Destiny+of+an+Emperor,1989,Capcom,NES
56,destiny of spirits,https://www.uvlist.net/game-232142-Destiny+of+Spirits,2014,Q Entertainment;Sony Computer Entertainment America,PS Vita
57,destiny online ,https://www.uvlist.net/game-171209-Destiny+Online,2007,Ingle Games,Windows
58,destiny or fate,https://www.uvlist.net/game-250854-Destiny+or+Fate,2019,GameNet ,Windows
59,destiny voyage,https://www.uvlist.net/game-215952-Destiny+Voyage,2015,author,Leapster
60,destiny voyage,https://www.uvlist.net/game-216595-Destiny+Voyage,2015,author,Linux
61,destiny: house of wolves,https://www.uvlist.net/game-260321-Destiny+House+of+Wolves,2015,Activision,PS4
62,destiny: the cruiser,https://www.uvlist.net/game-198192-Destiny+The+Cruiser,1983,Adventure International,Atari 400/800
63,destiny's dilemma,https://www.uvlist.net/game-263772-Destinys+Dilemma,TBA,?,Nintendo DS
64,destraction desire ,https://www.uvlist.net/game-169375-Destraction+Desire,2001,Yew,Windows
65,destrega,https://www.uvlist.net/game-103664-Destrega,1998,Koei ,PS
66,destrobots,https://www.uvlist.net/game-272598-Destrobots,2020,7Levels,Switch
67,destron,https://www.uvlist.net/game-263773-Destron,1985,Home Computing Weekly,BBC
68,destropolis,https://www.uvlist.net/game-260256-Destropolis,2020,No Gravity Games,Switch
69,destroy all humans!,https://www.uvlist.net/game-172264-Destroy+All+Humans,2005,THQ ,Mobile
70,destroy all humans!,https://www.uvlist.net/game-260257-Destroy+All+Humans,2021,THQ Nordic,Switch
71,destroy all humans!,https://www.uvlist.net/game-263774-Destroy+All+Humans,2020,THQ Nordic ,PS4
72,destroy all humans! 2 ,https://www.uvlist.net/game-163175-Destroy+All+Humans+2,2006,THQ ,PS2
73,destroy all humans! 2 ,https://www.uvlist.net/game-163176-Destroy+All+Humans+2,2006,THQ ,Xbox
74,destroy all humans! 2: reprobed,https://www.uvlist.net/game-277183-Destroy+All+Humans+2+Reprobed,2022,THQ Nordic ,PS5
75,destroy all humans! big willy unleashed,https://www.uvlist.net/game-172265-Destroy+All+Humans+Big+Willy+Unleashed,2008,THQ ,Wii
76,destroy all humans! big willy unleashed,https://www.uvlist.net/game-172266-Destroy+All+Humans+Big+Willy+Unleashed,2008,THQ ,PS2
77,destroy all humans! one giant step on mankind ,https://www.uvlist.net/game-154147-Destroy+All+Humans+One+Giant+Step+On+Mankind,2005,THQ ,Xbox
78,destroy all humans! one giant step on mankind ,https://www.uvlist.net/game-163177-Destroy+All+Humans+One+Giant+Step+On+Mankind,2005,THQ ,PS2
79,destroy all humans! path of the furon ,https://www.uvlist.net/game-172267-Destroy+All+Humans+Path+of+the+Furon,2009,THQ ,PS3
80,destroy all humans! path of the furon ,https://www.uvlist.net/game-172268-Destroy+All+Humans+Path+of+the+Furon,2009,THQ ,X360
81,destroy everything!! : ),https://www.uvlist.net/game-230082-DESTROY+EVERYTHING,2017,IAgilechipmunk,Linux
82,destroy plus,https://www.uvlist.net/game-46983-Destroy+Plus,?,?,Amstrad CPC
83,destroy the black star,https://www.uvlist.net/game-216363-Destroy+The+Black+Star,2015,author,Linux
84,destroy your home,https://www.uvlist.net/game-232634-Destroy+Your+Home,2017,clyde,Linux
85,destroyer,https://www.uvlist.net/game-3076-Destroyer,1977,Atari,Arcade
86,destroyer,https://www.uvlist.net/game-12685-Destroyer,1983,Impact Software,ZX Spectrum
87,destroyer,https://www.uvlist.net/game-17476-Destroyer,1988,Epyx ,Amiga
88,destroyer,https://www.uvlist.net/game-35197-Destroyer,1986,Epyx,C64
89,destroyer,https://www.uvlist.net/game-46984-Destroyer,1985,Your Computer,Amstrad CPC
90,destroyer,https://www.uvlist.net/game-50250-Destroyer,1987,Epyx,Apple IIGS
91,destroyer,https://www.uvlist.net/game-105226-Destroyer,1992,AD Corp ,BK11M
92,destroyer,https://www.uvlist.net/game-173490-Destroyer,1986,Epyx,Apple II E
93,destroyer,https://www.uvlist.net/game-197019-Destroyer,1983,Honeysoft,MicroBee
94,destroyer,https://www.uvlist.net/game-206504-Destroyer,1987,Epyx,MS-DOS
95,destroyer,https://www.uvlist.net/game-209056-Destroyer,1982,Sumlock,VIC-20
96,destroyer,https://www.uvlist.net/game-233656-Destroyer,?,Ohio Scientific,Ohio Scientific
97,destroyer,https://www.uvlist.net/game-269867-Destroyer,1982,Abacus Programs,ZX Spectrum
98,destroyer ,https://www.uvlist.net/game-173185-Destroyer,?,?,NEC PC6001
99,destroyer ball,https://www.uvlist.net/game-46985-Destroyer+Ball,?,?,Amstrad CPC
100,destroyer command,https://www.uvlist.net/game-98942-Destroyer+Command,2002,Ubi Soft ,Windows
101,destroyer escort,https://www.uvlist.net/game-196895-Destroyer+Escort,1989,Medalist,C64
102,destroyer for windows,https://www.uvlist.net/game-193167-Destroyer+for+Windows,1992,author,Win3.1
103,destroyer warship,https://www.uvlist.net/game-250521-Destroyer+Warship,1986,IntelaSoft,Atari 400/800
104,destruct ,https://www.uvlist.net/game-36580-Destruct,1987,CRL,C64
105,destructeur,https://www.uvlist.net/game-204977-Destructeur,1983,VTR,ZX 81
106,destructiball,https://www.uvlist.net/game-224259-DestructiBALL,2016,miniruss,Linux
107,destruction,https://www.uvlist.net/game-276436-Destruction,1988,East Technology,Arcade
108,destruction allstars,https://www.uvlist.net/game-277184-Destruction+AllStars,2021,Sony Interactive Entertainment ,PS5
109,destruction carnival,https://www.uvlist.net/game-97706-Destruction+Carnival,1997,Virtually Real,Windows
110,destruction derby,https://www.uvlist.net/game-270727-Destruction+Derby,1975,Exidy,Arcade
111,destruction derby ,https://www.uvlist.net/game-158927-Destruction+Derby,1995,Psygnosis ,MS-DOS
112,destruction derby ,https://www.uvlist.net/game-11093-Destruction+Derby,1995,Psygnosis ,PS
113,destruction derby ,https://www.uvlist.net/game-162070-Destruction+Derby,1996,Psygnosis,Saturn
114,destruction derby 2,https://www.uvlist.net/game-11094-Destruction+Derby+2,1996,Psygnosis ,PS
115,destruction derby 2,https://www.uvlist.net/game-100162-Destruction+Derby+2,1996,Psygnosis ,Windows
116,destruction derby 64,https://www.uvlist.net/game-98721-Destruction+Derby+64,1999,THQ ,N64
117,destruction derby arena ,https://www.uvlist.net/game-104063-Destruction+Derby+Arena,2004,Sony Computer Entertainment;Gathering of Developers ,PS2
118,destruction derby raw,https://www.uvlist.net/game-103665-Destruction+Derby+Raw,2000,Sony Computer Entertainment ,PS
119,destructor,https://www.uvlist.net/game-11643-Destructor,1984,Coleco,ColecoVision
120,destructor,https://www.uvlist.net/game-45375-Destructor,1985,Bug-Byte,C16/Plus4
121,destructor,https://www.uvlist.net/game-159077-Destructor,?,HoeHoe Team,NEC PC9801
122,destrux,https://www.uvlist.net/game-12687-Destrux,1990,Your Sinclair,ZX Spectrum
123,destyr,https://www.uvlist.net/game-233598-DESTYR,?,?,Ohio Scientific
124,desync,https://www.uvlist.net/game-233067-DESYNC,2017,Adult Swim Games	 ,Windows
125,detached,https://www.uvlist.net/game-263776-Detached,2018,Anshar Studios,PS4
126,detana twinbee yahoo! deluxe pack ,https://www.uvlist.net/game-162071-Detana+TwinBee+Yahoo+Deluxe+Pack,1995,Konami,Saturn
127,detana twinbee yahoo! deluxe pack ,https://www.uvlist.net/game-103666-Detana+TwinBee+Yahoo+Deluxe+Pack,1995,Konami,PS
128,detana!! twinbee ,https://www.uvlist.net/game-97776-Detana+TwinBee,1991,Konami,X68000
129,detana!! twinbee ,https://www.uvlist.net/game-10584-Detana+TwinBee,1992,Konami,PC Engine
130,detana!! twinbee ,https://www.uvlist.net/game-157339-Detana+TwinBee,2003,Konami,Mobile
131,detanabi pro yakyuu 2,https://www.uvlist.net/game-205525-Detanabi+Pro+Yakyuu+2,2001,Now Production,GBC
132,detection ,https://www.uvlist.net/game-263777-Detection,2001,eelcom,Windows
133,detective,https://www.uvlist.net/game-46987-Detective,1985,Amsoft;Argus Press ,Amstrad CPC
134,detective,https://www.uvlist.net/game-192801-Detective,1983,ASP Software,ZX Spectrum
135,detective,https://www.uvlist.net/game-263778-Detective,1983,ASP Software,BBC
136,detective,https://www.uvlist.net/game-270930-Detective,1983,ASP Software,Atari 400/800
137,detective,https://www.uvlist.net/game-270931-Detective,1983,ASP Software,C64
138,detective,https://www.uvlist.net/game-270932-Detective,1983,ASP Software,Dragon32
139,detective 1: affaire rostov,https://www.uvlist.net/game-46988-Detective+1+Affaire+Rostov,1990,News by Disc,Amstrad CPC
140,detective barbie 2: the vacation mystery,https://www.uvlist.net/game-267818-Detective+Barbie+2+The+Vacation+Mystery,1999,Mattel Interactive ,Windows
141,detective barbie: the mystery of the carnival caper!,https://www.uvlist.net/game-267820-Detective+Barbie+The+Mystery+of+the+Carnival+Caper,1998,Mattel Interactive ,Windows
142,detective bogey ,https://www.uvlist.net/game-212780-Detective+Bogey,1997,Art & Play;Loudness Multimedia,Windows
143,detective boiled-hard: case file - death of the space dino hunter,https://www.uvlist.net/game-267239-Detective+Boiled+Hard+Case+File+Death+of+the+Space+Dino+Hunter,2020,Because Because Games,Windows
144,detective butler: maiden voyage murder,https://www.uvlist.net/game-252645-Detective+Butler+Maiden+Voyage+Murder,2017,Goldbar Games,Linux
145,detective byomkesh bakshy,https://www.uvlist.net/game-230664-Detective+Byomkesh+Bakshy,2016,?,TizenOS
146,detective case and clown bot in: murder in the hotel lisbon,https://www.uvlist.net/game-204108-Detective+Case+and+Clown+Bot+in+Murder+in+the+Hotel+Lisbon,2013,Nerd Monkeys,Linux
147,detective chess,https://www.uvlist.net/game-270188-Detective+Chess,1998,author,Win3.1
148,detective conan: mirage of remembrance,https://www.uvlist.net/game-234207-Detective+Conan+Mirage+of+Remembrance,2009,Marvelous Entertainment;Nobilis ,Wii
149,detective di: the silk rose murders,https://www.uvlist.net/game-267821-Detective+Di+The+Silk+Rose+Murders,2019,Nupixo Games,Windows
150,detective from the crypt,https://www.uvlist.net/game-262226-Detective+from+the+Crypt,2021,BOV,Linux
151,detective from the crypt,https://www.uvlist.net/game-267822-Detective+from+the+Crypt,2021,BOV Games,Windows
152,detective gallo,https://www.uvlist.net/game-248324-Detective+Gallo,2018,Adventure Productions ,Windows
153,detective gallo,https://www.uvlist.net/game-249466-Detective+Gallo,2018,Adventure Productions,Switch
154,detective gallo,https://www.uvlist.net/game-260322-Detective+Gallo,2018,Adventure Productions,PS4
155,detective game 37,https://www.uvlist.net/game-227454-Detective+Game+37,2016,DetectiveGame37,Linux
156,detective girl rinn,https://www.uvlist.net/game-192324-Detective+Girl+Rinn,1989,Agumix,NEC PC9801
157,detective grimoire: secret of the swamp,https://www.uvlist.net/game-189355-Detective+Grimoire+Secret+of+the+Swamp,?,Independent ,iOS
158,detective grimoire: secret of the swamp,https://www.uvlist.net/game-209624-Detective+Grimoire+Secret+of+the+Swamp,2014,Armor Games ,Linux
159,detective grimoire: secret of the swamp,https://www.uvlist.net/game-235582-Detective+Grimoire+Secret+of+the+Swamp,2014,Armor Games ,Windows
160,detective grimoire: secret of the swamp,https://www.uvlist.net/game-235583-Detective+Grimoire+Secret+of+the+Swamp,2014,Armor Games ,Mac OS X
161,detective hank and the golden sneeze,https://www.uvlist.net/game-223744-Detective+Hank+and+the+Golden+Sneeze,2016,Obsessive Science Games,Linux
162,detective hayseed: hollywood ,https://www.uvlist.net/game-248331-Detective+Hayseed+Hollywood,2016,Mamor Games ,Windows
163,detective hayseed: the cloning madness,https://www.uvlist.net/game-271075-Detective+Hayseed+The+Cloning+Madness,2023,Zima software,Windows
164,detective ladies ,https://www.uvlist.net/game-44043-Detective+Ladies,1996,Head Room;NEC HE ,PC-FX
165,detective mike rock ,https://www.uvlist.net/game-184908-Detective+Mike+Rock,1991,GameBuilder,MS-DOS
166,detective pikachu,https://www.uvlist.net/game-244701-Detective+Pikachu,2018,Nintendo ,3DS
167,detective pikachu returns ,https://www.uvlist.net/game-274138-Detective+Pikachu+Returns,2023,Nintendo ,Switch
168,detective q,https://www.uvlist.net/game-237132-Detective+Q,1985,?,MS-DOS
169,detective riddles 2,https://www.uvlist.net/game-226477-Detective+Riddles+2,?,8FLOOR,Android
170,detective stories bundle,https://www.uvlist.net/game-263779-Detective+Stories+Bundle,2018,Artifex Mundi,Xbox One
171,detective story,https://www.uvlist.net/game-205258-Detective+Story,1985,No Man's Land ,Oric
172,detective story ,https://www.uvlist.net/game-171653-Detective+Story,1983,CSK;Filcom,NEC PC8801
173,detector,https://www.uvlist.net/game-210997-Detector,1988,Rainbow Arts ,Amiga
174,detektiv 2000 ,https://www.uvlist.net/game-204745-Detektiv+2000,1992,Markt & Technik,C64
175,detention,https://www.uvlist.net/game-239930-Detention,2018,RedCandleGame,Switch
176,detention,https://www.uvlist.net/game-260323-Detention,2017,Red Candle Game,Windows
177,detention,https://www.uvlist.net/game-260324-Detention,2017,Red Candle Game ,PS4
178,detention 返校,https://www.uvlist.net/game-228841-Detention,2017,Coconut Island Games;RedCandleGames ,Linux
179,detention 返校,https://www.uvlist.net/game-228842-Detention,2017,Coconut Island Games;RedCandleGames ,Mac OS X
180,determinance ,https://www.uvlist.net/game-168053-Determinance,2007,Lexicon Entertainment;GarageGames ,Windows
181,dethkarz,https://www.uvlist.net/game-18089-Dethkarz,1998,Beam Software ,Windows
182,dethroned,https://www.uvlist.net/game-202960-Dethroned,2014,Treehouse,Linux
183,detonator,https://www.uvlist.net/game-198612-Detonator,1987,Creative Vision,Amiga
184,detonator ,https://www.uvlist.net/game-196362-Detonator,2002,Kadokawa Shoten;Midas Interactive Entertainment ,PS2
185,detonator orgun ,https://www.uvlist.net/game-98425-Detonator+Orgun,1992,Hot-B;Darts,Mega-CD
186,detonators: bomber's day,https://www.uvlist.net/game-210394-Detonators+Bombers+Day,1993,CP Verlag,C64
187,detour,https://www.uvlist.net/game-181657-Detour,2011,Sandswept Studios,Windows
188,detritus,https://www.uvlist.net/game-184806-Detritus,?,Kaolin Imago Fire,Linux
189,detroit ,https://www.uvlist.net/game-43072-Detroit,1994,Impressions,MS-DOS
190,detroit ,https://www.uvlist.net/game-17744-Detroit,1994,Impressions ,Amiga AGA
191,detroit ,https://www.uvlist.net/game-207995-Detroit,1994,Impressions ,Amiga
192,detroit invader,https://www.uvlist.net/game-34531-Detroit+Invader,1993,Art Concepts,C64
193,detroit: become human,https://www.uvlist.net/game-234208-Detroit+Become+Human,2018,Sony Interactive Entertainment ,PS4
194,detroit: become human,https://www.uvlist.net/game-260325-Detroit+Become+Human,2019,Quantic Dream,Windows
195,deuces,https://www.uvlist.net/game-232143-Deuces,19xx,Loadstar,C64
196,deuces wild,https://www.uvlist.net/game-270933-Deuces+Wild,1983,K-Tek Software,Atari 400/800
197,deus,https://www.uvlist.net/game-100967-Deus,1996,ReadySoft ,MS-DOS
198,deus ex ,https://www.uvlist.net/game-111094-Deus+Ex,2002,Eidos ,PS2
199,deus ex ,https://www.uvlist.net/game-19766-Deus+Ex,2000,Eidos Interactive ,Windows
200,deus ex ,https://www.uvlist.net/game-50316-Deus+Ex,2000,Loki Games,Linux
201,deus ex ,https://www.uvlist.net/game-162833-Deus+Ex,2000,Aspyr Media ,Mac OS X
202,deus ex go,https://www.uvlist.net/game-229433-Deus+Ex+GO,2016,Square Enix,Android
203,deus ex go,https://www.uvlist.net/game-229434-Deus+Ex+GO,2016,Square Enix,iOS
204,deus ex machina,https://www.uvlist.net/game-12689-Deus+Ex+Machina,1984,Automata UK,ZX Spectrum
205,deus ex machina,https://www.uvlist.net/game-186540-Deus+Ex+Machina,1986,CRL;Mind Games;Nu Wave,MSX
206,deus ex machina,https://www.uvlist.net/game-199684-Deus+Ex+Machina,1986,Electric Dreams,C64
207,deus ex machina,https://www.uvlist.net/game-223695-Deus+Ex+Machina,2016,Potassium Frog ,Linux
208,deus ex: breach,https://www.uvlist.net/game-230686-Deus+Ex+Breach,2017,Square Enix ,Windows
209,deus ex: human revolution - director's cut,https://www.uvlist.net/game-202917-Deus+Ex+Human+Revolution+Directors+Cut,2013,Square Enix ,PS3
210,deus ex: human revolution - director's cut,https://www.uvlist.net/game-202918-Deus+Ex+Human+Revolution+Directors+Cut,2013,Square Enix ,X360
211,deus ex: human revolution - the missing link,https://www.uvlist.net/game-206420-Deus+Ex+Human+Revolution+The+Missing+Link,2013,Square Enix ,Windows
212,deus ex: human revolution — director's cut,https://www.uvlist.net/game-234210-Deus+Ex+Human+Revolution+--+Directors+Cut,2013,Square Enix ,Wii U
213,deus ex: human revolution ,https://www.uvlist.net/game-165888-Deus+Ex+Human+Revolution,2011,Square Enix ,Windows
214,deus ex: human revolution ,https://www.uvlist.net/game-165889-Deus+Ex+Human+Revolution,2011,Square Enix ,X360
215,deus ex: human revolution ,https://www.uvlist.net/game-165890-Deus+Ex+Human+Revolution,2011,Square Enix ,PS3
216,deus ex: invisible war ,https://www.uvlist.net/game-158712-Deus+Ex+Invisible+War,2003,Eidos ,Xbox
217,deus ex: invisible war ,https://www.uvlist.net/game-157603-Deus+Ex+Invisible+War,2003,Eidos ,Windows
218,deus ex: mankind divided,https://www.uvlist.net/game-213931-Deus+Ex+Mankind+Divided,2016,Square Enix ,Linux
219,deus ex: mankind divided,https://www.uvlist.net/game-234209-Deus+Ex+Mankind+Divided,2016,Square Enix ,PS4
220,deus ex: mankind divided,https://www.uvlist.net/game-234211-Deus+Ex+Mankind+Divided,2016,Square Enix ,Xbox One
221,deus ex: mankind divided - a criminal past,https://www.uvlist.net/game-232791-Deus+Ex+Mankind+Divided+A+Criminal+Past,2017,Square Enix ,Linux
222,deus ex: mankind divided ,https://www.uvlist.net/game-223319-Deus+Ex+Mankind+Divided,2016,Square Enix ,Windows
223,deus ex: the fall,https://www.uvlist.net/game-203315-Deus+Ex+The+Fall,2013,Square Enix ,iOS
224,deus ex: the fall,https://www.uvlist.net/game-203316-Deus+Ex+The+Fall,2014,Square Enix ,Android
225,deus ex: the fall,https://www.uvlist.net/game-203317-Deus+Ex+The+Fall,2014,Square Enix ,Windows
226,deus machina demonbane ,https://www.uvlist.net/game-199720-Deus+Machina+Demonbane,2004,Nitroplus;Kadokawa Shoten ,PS2
227,deus machina demonbane ,https://www.uvlist.net/game-199719-Deus+Machina+Demonbane,2003,Nitroplus,Windows
228,deuteros: the next millennium,https://www.uvlist.net/game-18395-Deuteros+The+Next+Millennium,1991,Activision,Amiga
229,deuteros: the next millennium,https://www.uvlist.net/game-38592-Deuteros+The+Next+Millennium,1991,Activision,Atari ST
230,deutsch aktuell 1,https://www.uvlist.net/game-254722-Deutsch+Aktuell+1,1986,EMC Publishing,Apple II E
231,deutsche grammatik: der-die-das,https://www.uvlist.net/game-254966-Deutsche+Grammatik+Der+Die+Das,1983,Gessler Educational Software,Apple II E
232,deutschland sucht den superstar,https://www.uvlist.net/game-182201-Deutschland+sucht+den+Superstar,2003,Codemasters ,GBA
233,deutschland sucht den superstar,https://www.uvlist.net/game-213552-Deutschland+sucht+den+Superstar,2003,Codemasters ,PS2
234,dev guy,https://www.uvlist.net/game-217337-Dev+Guy,2015,Project tranquil ,Windows
235,devade,https://www.uvlist.net/game-234312-Devade,2017,Paleno Games,Linux
236,devader,https://www.uvlist.net/game-253626-Devader,2019,Falkenbrew,Linux
237,devant derrière,https://www.uvlist.net/game-165256-Devant+Derriere,1984,CNDP,Thomson
238,devastating blow,https://www.uvlist.net/game-12690-Devastating+Blow,1991,Beyond Belief,ZX Spectrum
239,devastation,https://www.uvlist.net/game-165381-Devastation,2003,ARUSH Entertainment;Groove Games ,Windows
240,devastation,https://www.uvlist.net/game-173367-Devastation,2003,icculus.org ,Linux
241,devastation ,https://www.uvlist.net/game-202436-Devastation,198?,?,Atom
242,devastator,https://www.uvlist.net/game-439-Devastator,1984,Williams,Arcade
243,devastator,https://www.uvlist.net/game-98426-Devastator,1993,Wolf Team,Mega-CD
244,devastator,https://www.uvlist.net/game-224658-Devastator,1984,Compute!,MS-DOS
245,devastator,https://www.uvlist.net/game-232144-Devastator,1984,Compute!,C64
246,devastator,https://www.uvlist.net/game-272509-Devastator,2022,2Awesome Studio,Switch
247,devastators ,https://www.uvlist.net/game-873-Devastators,1988,Konami,Arcade
248,develop telekinesis!,https://www.uvlist.net/game-228623-Develop+Telekinesis,2017,victorcorradi,Linux
249,develop thinking skills with the tink tonks,https://www.uvlist.net/game-255729-Develop+Thinking+Skills+with+the+Tink+Tonks,?,Thunder Mountain,C64
250,develop thinking skills with the tink tonks,https://www.uvlist.net/game-255730-Develop+Thinking+Skills+with+the+Tink+Tonks,?,Thunder Mountain,Atari 400/800
251,developer ,https://www.uvlist.net/game-243574-Developer,2018,FromSoftware;Devolver Digital,Xbox One
252,developing spanish skills,https://www.uvlist.net/game-254723-Developing+Spanish+Skills,1985,Queue,Apple II E
253,devet,https://www.uvlist.net/game-187354-Devet,2003,?,BeOS
254,devet,https://www.uvlist.net/game-190761-Devet,2003,author,Linux
255,deviants,https://www.uvlist.net/game-12691-Deviants,1987,Interceptor Micros,ZX Spectrum
256,deviants,https://www.uvlist.net/game-36153-Deviants,1987,Interceptor Micros,C64
257,device driver,https://www.uvlist.net/game-241040-Device+Driver,1997,N.I,MSX2
258,devicereign ,https://www.uvlist.net/game-103670-DeviceReign,1999,Media Works ,PS
259,devicereign ,https://www.uvlist.net/game-163017-DeviceReign,1999,Media Works ,Saturn
260,deviens miss france,https://www.uvlist.net/game-205526-Deviens+Miss+France,?,Micro Application,Nintendo DS
261,devil assault,https://www.uvlist.net/game-205688-Devil+Assault,1983,Microdeal,Dragon32
262,devil assault,https://www.uvlist.net/game-235080-Devil+Assault,1983,Tom Mix Software,Tandy Coco
263,devil band: rock the underworld,https://www.uvlist.net/game-263780-Devil+Band+Rock+the+Underworld,2012,?,Nintendo DS
264,devil bird,https://www.uvlist.net/game-273614-Devil+Bird,1984,CGL Software,Sord M5
265,devil breaker,https://www.uvlist.net/game-232145-Devil+Breaker,?,mobirix,Android
266,devil castle,https://www.uvlist.net/game-242450-Devil+Castle,1991,Bit Corp,Gamate
267,devil chain,https://www.uvlist.net/game-276209-Devil+Chain,19xx,G-Limited,NEC PC9801
268,devil crash md ,https://www.uvlist.net/game-9710-Devil+Crash+MD,1991,Technosoft;Tengen ,Mega Drive
269,devil craze,https://www.uvlist.net/game-270332-Devil+Craze,1984,Stainless Software ,TI99
270,devil cube,https://www.uvlist.net/game-232146-Devil+Cube,?,KojakApps,Android
